date, milk_ML
21/2/2014,  39.50 
22/2/2014,  39.88 
23/2/2014,  39.51 
24/2/2014,  39.81 
25/2/2014,  39.51 
26/2/2014,  40.12 
27/2/2014,  39.69 
28/2/2014,  40.14 
1/3/2014,  39.29 
2/3/2014,  39.66 
3/3/2014,  39.34 
4/3/2014,  40.18 
5/3/2014,  39.45 
6/3/2014,  40.02 
7/3/2014,  39.61 
8/3/2014,  40.61 
9/3/2014,  39.85 
10/3/2014,  40.37 
11/3/2014,  40.08 
12/3/2014,  40.41 
13/3/2014,  40.00 
14/3/2014,  40.86 
15/3/2014,  40.57 
16/3/2014,  40.93 
17/3/2014,  40.45 
18/3/2014,  41.19 
19/3/2014,  40.81 
20/3/2014,  41.12 
21/3/2014,  40.70 
22/3/2014,  41.53 
23/3/2014,  41.02 
24/3/2014,  40.86 
25/3/2014,  40.83 
26/3/2014,  41.54 
27/3/2014,  40.97 
28/3/2014,  41.37 
29/3/2014,  40.96 
30/3/2014,  41.30 
31/3/2014,  41.01 
1/4/2014,  42.16 
2/4/2014,  41.62 
3/4/2014,  41.75 
4/4/2014,  41.78 
5/4/2014,  42.39 
6/4/2014,  41.81 
7/4/2014,  42.03 
8/4/2014,  41.65 
9/4/2014,  42.02 
10/4/2014,  41.88 
11/4/2014,  42.50 
12/4/2014,  42.04 
13/4/2014,  42.90 
14/4/2014,  42.05 
15/4/2014,  42.87 
16/4/2014,  42.20 
17/4/2014,  43.60 
18/4/2014,  42.54 
19/4/2014,  43.49 
20/4/2014,  42.81 
21/4/2014,  43.59 
22/4/2014,  42.58 
23/4/2014,  43.53 
24/4/2014,  42.95 
25/4/2014,  43.54 
26/4/2014,  43.58 
27/4/2014,  43.66 
28/4/2014,  43.03 
29/4/2014,  43.31 
30/4/2014,  43.26 
1/5/2014,  43.80 
2/5/2014,  42.92 
3/5/2014,  43.86 
4/5/2014,  43.41 
5/5/2014,  43.40 
6/5/2014,  43.53 
7/5/2014,  43.74 
8/5/2014,  43.25 
9/5/2014,  43.66 
10/5/2014,  43.10 
11/5/2014,  43.38 
12/5/2014,  42.90 
13/5/2014,  42.78 
14/5/2014,  42.87 
15/5/2014,  42.99 
16/5/2014,  43.17 
17/5/2014,  43.63 
18/5/2014,  43.16 
19/5/2014,  42.89 
20/5/2014,  43.12 
21/5/2014,  43.22 
22/5/2014,  42.61 
23/5/2014,  43.01 
24/5/2014,  42.56 
25/5/2014,  42.70 
26/5/2014,  42.24 
27/5/2014,  42.63 
28/5/2014,  42.25 
29/5/2014,  42.35 
30/5/2014,  41.86 
31/5/2014,  42.41 
1/6/2014,  42.48 
2/6/2014,  42.03 
3/6/2014,  42.09 
4/6/2014,  42.06 
5/6/2014,  41.90 
6/6/2014,  41.60 
7/6/2014,  41.91 
8/6/2014,  41.91 
9/6/2014,  41.42 
10/6/2014,  41.59 
11/6/2014,  41.07 
12/6/2014,  41.48 
13/6/2014,  41.40 
14/6/2014,  41.82 
15/6/2014,  41.45 
16/6/2014,  41.20 
17/6/2014,  40.94 
18/6/2014,  41.25 
19/6/2014,  41.16 
20/6/2014,  41.00 
21/6/2014,  41.39 
22/6/2014,  41.32 
23/6/2014,  40.77 
24/6/2014,  40.80 
25/6/2014,  40.84 
26/6/2014,  41.00 
27/6/2014,  40.52 
28/6/2014,  41.19 
29/6/2014,  40.48 
30/6/2014,  40.64 
1/7/2014,  40.00 
2/7/2014,  40.55 
3/7/2014,  40.31 
4/7/2014,  40.37 
5/7/2014,  40.25 
6/7/2014,  40.19 
7/7/2014,  39.47 
8/7/2014,  40.17 
9/7/2014,  39.83 
10/7/2014,  40.14 
11/7/2014,  39.84 
12/7/2014,  40.20 
13/7/2014,  39.76 
14/7/2014,  39.83 
15/7/2014,  39.49 
16/7/2014,  39.61 
17/7/2014,  39.36 
18/7/2014,  39.79 
19/7/2014,  39.79 
20/7/2014,  39.34 
21/7/2014,  38.89 
22/7/2014,  38.88 
23/7/2014,  39.03 
24/7/2014,  38.90 
25/7/2014,  39.11 
26/7/2014,  38.81 
27/7/2014,  38.91 
28/7/2014,  38.22 
29/7/2014,  38.71 
30/7/2014,  38.62 
31/7/2014,  38.83 
1/8/2014,  38.58 
2/8/2014,  38.51 
3/8/2014,  38.38 
4/8/2014,  37.96 
5/8/2014,  38.20 
6/8/2014,  38.21 
7/8/2014,  38.17 
8/8/2014,  38.03 
9/8/2014,  38.10 
10/8/2014,  38.43 
11/8/2014,  37.57 
12/8/2014,  37.97 
13/8/2014,  37.63 
14/8/2014,  38.08 
15/8/2014,  37.92 
16/8/2014,  38.08 
17/8/2014,  37.95 
18/8/2014,  37.56 
19/8/2014,  38.00 
20/8/2014,  37.74 
21/8/2014,  37.81 
22/8/2014,  37.87 
23/8/2014,  38.11 
24/8/2014,  38.16 
25/8/2014,  37.82 
26/8/2014,  38.02 
27/8/2014,  37.64 
28/8/2014,  37.73 
29/8/2014,  37.96 
30/8/2014,  37.84 
31/8/2014,  37.76 
1/9/2014,  37.68 
2/9/2014,  37.75 
3/9/2014,  38.00 
4/9/2014,  38.08 
5/9/2014,  38.07 
6/9/2014,  38.13 
7/9/2014,  38.30 
8/9/2014,  37.34 
9/9/2014,  38.23 
10/9/2014,  38.14 
11/9/2014,  38.56 
12/9/2014,  38.34 
13/9/2014,  38.73 
14/9/2014,  38.36 
15/9/2014,  38.05 
16/9/2014,  38.23 
17/9/2014,  38.67 
18/9/2014,  38.14 
19/9/2014,  38.57 
20/9/2014,  38.54 
21/9/2014,  38.44 
22/9/2014,  38.03 
23/9/2014,  38.13 
24/9/2014,  38.42 
25/9/2014,  38.34 
26/9/2014,  38.46 
27/9/2014,  38.34 
28/9/2014,  38.75 
29/9/2014,  38.04 
30/9/2014,  38.43 
1/10/2014,  37.84 
2/10/2014,  37.81 
3/10/2014,  37.56 
4/10/2014,  37.82 
5/10/2014,  37.61 
6/10/2014,  37.11 
7/10/2014,  37.48 
8/10/2014,  37.27 
9/10/2014,  37.38 
10/10/2014,  37.41 
11/10/2014,  37.44 
12/10/2014,  37.45 
13/10/2014,  37.02 
14/10/2014,  37.25 
15/10/2014,  36.99 
16/10/2014,  37.33 
17/10/2014,  37.11 
18/10/2014,  37.37 
19/10/2014,  37.44 
20/10/2014,  37.07 
21/10/2014,  37.00 
22/10/2014,  36.93 
23/10/2014,  36.88 
24/10/2014,  37.22 
25/10/2014,  37.32 
26/10/2014,  37.26 
27/10/2014,  37.29 
28/10/2014,  37.25 
29/10/2014,  37.29 
30/10/2014,  37.30 
31/10/2014,  37.20 
1/11/2014,  37.62 
2/11/2014,  37.48 
3/11/2014,  36.92 
4/11/2014,  37.10 
5/11/2014,  37.35 
6/11/2014,  37.07 
7/11/2014,  37.33 
8/11/2014,  37.48 
9/11/2014,  37.30 
10/11/2014,  37.02 
11/11/2014,  36.99 
12/11/2014,  37.21 
13/11/2014,  37.43 
14/11/2014,  37.23 
15/11/2014,  37.53 
16/11/2014,  37.39 
17/11/2014,  37.19 
18/11/2014,  37.09 
19/11/2014,  37.35 
20/11/2014,  37.33 
21/11/2014,  37.24 
22/11/2014,  37.69 
23/11/2014,  37.60 
24/11/2014,  37.11 
25/11/2014,  37.45 
26/11/2014,  37.30 
27/11/2014,  37.53 
28/11/2014,  37.34 
29/11/2014,  37.94 
30/11/2014,  37.78 
1/12/2014,  37.11 
2/12/2014,  36.97 
3/12/2014,  37.23 
4/12/2014,  36.88 
5/12/2014,  36.91 
6/12/2014,  37.07 
7/12/2014,  37.43 
8/12/2014,  36.76 
9/12/2014,  37.31 
10/12/2014,  36.95 
11/12/2014,  37.57 
12/12/2014,  36.93 
13/12/2014,  37.09 
14/12/2014,  37.03 
15/12/2014,  37.23 
16/12/2014,  37.02 
17/12/2014,  37.41 
18/12/2014,  37.39 
19/12/2014,  37.41 
20/12/2014,  37.42 
21/12/2014,  37.67 
22/12/2014,  37.15 
23/12/2014,  37.80 
24/12/2014,  38.74 
25/12/2014,  36.62 
26/12/2014,  37.39 
27/12/2014,  37.75 
28/12/2014,  37.49 
29/12/2014,  37.29 
30/12/2014,  37.48 
31/12/2014,  37.91 
1/1/2015,  37.48 
2/1/2015,  38.69 
3/1/2015,  38.47 
4/1/2015,  38.75 
5/1/2015,  37.94 
6/1/2015,  38.97 
7/1/2015,  38.32 
8/1/2015,  38.76 
9/1/2015,  38.47 
10/1/2015,  38.82 
11/1/2015,  38.86 
12/1/2015,  38.58 
13/1/2015,  38.45 
14/1/2015,  38.65 
15/1/2015,  38.34 
16/1/2015,  38.16 
17/1/2015,  38.58 
18/1/2015,  38.87 
19/1/2015,  38.18 
20/1/2015,  38.57 
21/1/2015,  38.08 
22/1/2015,  38.69 
23/1/2015,  37.98 
24/1/2015,  38.97 
25/1/2015,  38.32 
26/1/2015,  38.61 
27/1/2015,  38.44 
28/1/2015,  38.52 
29/1/2015,  38.37 
30/1/2015,  38.68 
31/1/2015,  38.20 
1/2/2015,  39.04 
2/2/2015,  38.24 
3/2/2015,  38.85 
4/2/2015,  38.23 
5/2/2015,  39.12 
6/2/2015,  38.52 
7/2/2015,  39.36 
8/2/2015,  38.65 
9/2/2015,  38.76 
10/2/2015,  38.78 
11/2/2015,  39.52 
12/2/2015,  38.83 
13/2/2015,  39.56 
14/2/2015,  39.06 
15/2/2015,  39.92 
16/2/2015,  39.24 
17/2/2015,  39.63 
18/2/2015,  39.07 
19/2/2015,  40.03 
20/2/2015,  39.52 
21/2/2015,  40.04 
22/2/2015,  39.97 
23/2/2015,  39.58 
24/2/2015,  39.31 
25/2/2015,  39.91 
26/2/2015,  40.00 
27/2/2015,  40.39 
28/2/2015,  39.98 
1/3/2015,  40.14 
2/3/2015,  39.65 
3/3/2015,  39.86 
4/3/2015,  39.65 
5/3/2015,  40.04 
6/3/2015,  40.06 
7/3/2015,  40.74 
8/3/2015,  40.13 
9/3/2015,  40.25 
10/3/2015,  40.24 
11/3/2015,  40.52 
12/3/2015,  40.36 
13/3/2015,  41.01 
14/3/2015,  40.36 
15/3/2015,  40.85 
16/3/2015,  40.06 
17/3/2015,  41.12 
18/3/2015,  40.54 
19/3/2015,  41.16 
20/3/2015,  40.86 
21/3/2015,  41.50 
22/3/2015,  41.11 
23/3/2015,  41.25 
24/3/2015,  41.04 
25/3/2015,  41.39 
26/3/2015,  40.97 
27/3/2015,  41.79 
28/3/2015,  41.22 
29/3/2015,  41.81 
30/3/2015,  40.60 
31/3/2015,  42.00 
1/4/2015,  40.81 
2/4/2015,  41.75 
3/4/2015,  41.28 
4/4/2015,  41.97 
5/4/2015,  41.52 
6/4/2015,  42.08 
7/4/2015,  41.36 
8/4/2015,  42.57 
9/4/2015,  42.04 
10/4/2015,  42.81 
11/4/2015,  42.84 
12/4/2015,  43.01 
13/4/2015,  42.53 
14/4/2015,  43.37 
15/4/2015,  42.63 
16/4/2015,  43.35 
17/4/2015,  43.37 
18/4/2015,  44.00 
19/4/2015,  43.41 
20/4/2015,  44.00 
21/4/2015,  43.59 
22/4/2015,  44.25 
23/4/2015,  43.83 
24/4/2015,  44.53 
25/4/2015,  44.45 
26/4/2015,  44.71 
27/4/2015,  43.78 
28/4/2015,  44.33 
29/4/2015,  44.21 
30/4/2015,  44.47 
1/5/2015,  44.59 
2/5/2015,  45.16 
3/5/2015,  44.81 
4/5/2015,  45.04 
5/5/2015,  44.48 
6/5/2015,  44.81 
7/5/2015,  44.00 
8/5/2015,  44.78 
9/5/2015,  44.58 
10/5/2015,  44.84 
11/5/2015,  44.23 
12/5/2015,  44.82 
13/5/2015,  44.33 
14/5/2015,  44.64 
15/5/2015,  44.49 
16/5/2015,  44.84 
17/5/2015,  44.51 
18/5/2015,  44.47 
19/5/2015,  44.19 
20/5/2015,  44.65 
21/5/2015,  44.17 
22/5/2015,  44.31 
23/5/2015,  44.46 
24/5/2015,  44.74 
25/5/2015,  44.17 
26/5/2015,  44.43 
27/5/2015,  44.26 
28/5/2015,  44.41 
29/5/2015,  43.88 
30/5/2015,  44.29 
31/5/2015,  44.13 
1/6/2015,  43.96 
2/6/2015,  43.33 
3/6/2015,  43.83 
4/6/2015,  43.30 
5/6/2015,  44.32 
6/6/2015,  43.87 
7/6/2015,  44.31 
8/6/2015,  43.27 
9/6/2015,  43.87 
10/6/2015,  43.78 
11/6/2015,  43.79 
12/6/2015,  43.93 
13/6/2015,  44.39 
14/6/2015,  43.32 
15/6/2015,  43.43 
16/6/2015,  43.29 
17/6/2015,  43.50 
18/6/2015,  43.05 
19/6/2015,  43.67 
20/6/2015,  43.27 
21/6/2015,  43.53 
22/6/2015,  42.84 
23/6/2015,  42.91 
24/6/2015,  43.14 
25/6/2015,  42.96 
26/6/2015,  42.84 
27/6/2015,  43.22 
28/6/2015,  42.65 
29/6/2015,  42.51 
30/6/2015,  42.14 
1/7/2015,  42.24 
2/7/2015,  42.13 
3/7/2015,  41.74 
4/7/2015,  42.13 
5/7/2015,  41.75 
6/7/2015,  41.56 
7/7/2015,  41.60 
8/7/2015,  41.53 
9/7/2015,  41.39 
10/7/2015,  41.56 
11/7/2015,  41.67 
12/7/2015,  41.45 
13/7/2015,  41.15 
14/7/2015,  40.88 
15/7/2015,  40.96 
16/7/2015,  40.62 
17/7/2015,  40.85 
18/7/2015,  40.97 
19/7/2015,  40.70 
20/7/2015,  40.47 
21/7/2015,  40.20 
22/7/2015,  40.36 
23/7/2015,  39.98 
24/7/2015,  40.66 
25/7/2015,  39.89 
26/7/2015,  40.58 
27/7/2015,  39.74 
28/7/2015,  39.85 
29/7/2015,  39.61 
30/7/2015,  39.56 
31/7/2015,  39.64 
1/8/2015,  39.67 
2/8/2015,  39.69 
3/8/2015,  39.51 
4/8/2015,  39.14 
5/8/2015,  39.26 
6/8/2015,  39.26 
7/8/2015,  39.21 
8/8/2015,  39.16 
9/8/2015,  39.46 
10/8/2015,  39.21 
11/8/2015,  38.97 
12/8/2015,  38.93 
13/8/2015,  39.13 
14/8/2015,  39.33 
15/8/2015,  39.05 
16/8/2015,  39.00 
17/8/2015,  38.88 
18/8/2015,  39.37 
19/8/2015,  39.05 
20/8/2015,  39.04 
21/8/2015,  39.09 
22/8/2015,  38.95 
23/8/2015,  39.00 
24/8/2015,  38.49 
25/8/2015,  38.63 
26/8/2015,  38.55 
27/8/2015,  38.73 
28/8/2015,  38.69 
29/8/2015,  38.73 
30/8/2015,  38.97 
31/8/2015,  38.86 
1/9/2015,  38.25 
2/9/2015,  38.35 
3/9/2015,  38.55 
4/9/2015,  38.74 
5/9/2015,  38.85 
6/9/2015,  38.41 
7/9/2015,  38.90 
8/9/2015,  38.65 
9/9/2015,  38.94 
10/9/2015,  38.81 
11/9/2015,  39.24 
12/9/2015,  39.22 
13/9/2015,  39.22 
14/9/2015,  38.47 
15/9/2015,  38.98 
16/9/2015,  38.78 
17/9/2015,  38.86 
18/9/2015,  38.65 
19/9/2015,  39.44 
20/9/2015,  39.04 
21/9/2015,  38.81 
22/9/2015,  38.97 
23/9/2015,  38.81 
24/9/2015,  38.73 
25/9/2015,  38.97 
26/9/2015,  38.89 
27/9/2015,  38.99 
28/9/2015,  39.04 
29/9/2015,  39.25 
30/9/2015,  39.04 
1/10/2015,  38.91 
2/10/2015,  38.70 
3/10/2015,  39.06 
4/10/2015,  38.67 
5/10/2015,  38.83 
6/10/2015,  38.47 
7/10/2015,  39.16 
8/10/2015,  38.30 
9/10/2015,  38.94 
10/10/2015,  38.51 
11/10/2015,  39.24 
12/10/2015,  38.67 
13/10/2015,  38.97 
14/10/2015,  38.35 
15/10/2015,  38.91 
16/10/2015,  38.72 
17/10/2015,  39.11 
18/10/2015,  38.64 
19/10/2015,  39.03 
20/10/2015,  38.36 
21/10/2015,  39.35 
22/10/2015,  38.77 
23/10/2015,  39.22 
24/10/2015,  38.54 
25/10/2015,  39.13 
26/10/2015,  38.67 
27/10/2015,  39.12 
28/10/2015,  38.40 
29/10/2015,  39.21 
30/10/2015,  38.07 
31/10/2015,  39.56 
1/11/2015,  38.76 
2/11/2015,  38.83 
3/11/2015,  38.20 
4/11/2015,  38.73 
5/11/2015,  38.39 
6/11/2015,  39.28 
7/11/2015,  38.62 
8/11/2015,  39.32 
9/11/2015,  38.04 
10/11/2015,  39.19 
11/11/2015,  38.32 
12/11/2015,  39.07 
13/11/2015,  38.47 
14/11/2015,  39.12 
15/11/2015,  38.58 
16/11/2015,  39.03 
17/11/2015,  38.51 
18/11/2015,  39.11 
19/11/2015,  38.35 
20/11/2015,  39.39 
21/11/2015,  38.39 
22/11/2015,  39.34 
23/11/2015,  37.86 
24/11/2015,  39.16 
25/11/2015,  38.52 
26/11/2015,  39.48 
27/11/2015,  38.35 
28/11/2015,  39.68 
29/11/2015,  38.53 
30/11/2015,  39.28 
1/12/2015,  38.05 
2/12/2015,  39.27 
3/12/2015,  38.45 
4/12/2015,  39.21 
5/12/2015,  37.95 
6/12/2015,  39.32 
7/12/2015,  38.24 
8/12/2015,  39.04 
9/12/2015,  38.42 
10/12/2015,  39.06 
11/12/2015,  38.23 
12/12/2015,  39.34 
13/12/2015,  38.24 
14/12/2015,  39.47 
15/12/2015,  38.17 
16/12/2015,  39.27 
17/12/2015,  38.41 
18/12/2015,  39.48 
19/12/2015,  39.04 
20/12/2015,  39.88 
21/12/2015,  38.63 
22/12/2015,  39.79 
23/12/2015,  38.89 
24/12/2015,  40.54 
25/12/2015,  38.10 
26/12/2015,  39.63 
27/12/2015,  39.42 
28/12/2015,  40.12 
29/12/2015,  39.08 
30/12/2015,  39.74 
31/12/2015,  39.33 
1/1/2016,  40.25 
2/1/2016,  39.17 
3/1/2016,  40.16 
4/1/2016,  39.16 
5/1/2016,  40.19 
6/1/2016,  39.02 
7/1/2016,  40.31 
8/1/2016,  39.01 
9/1/2016,  40.43 
10/1/2016,  39.29 
11/1/2016,  39.65 
12/1/2016,  39.00 
13/1/2016,  39.91 
14/1/2016,  38.93 
15/1/2016,  39.83 
16/1/2016,  38.98 
17/1/2016,  40.16 
18/1/2016,  38.66 
19/1/2016,  39.85 
20/1/2016,  38.88 
21/1/2016,  39.71 
22/1/2016,  38.92 
23/1/2016,  39.95 
24/1/2016,  39.21 
25/1/2016,  39.96 
26/1/2016,  39.04 
27/1/2016,  39.78 
28/1/2016,  39.13 
29/1/2016,  39.87 
30/1/2016,  39.04 
31/1/2016,  39.74 
1/2/2016,  39.09 
2/2/2016,  39.83 
3/2/2016,  38.82 
4/2/2016,  39.90 
5/2/2016,  38.85 
6/2/2016,  40.05 
7/2/2016,  39.11 
8/2/2016,  39.89 
9/2/2016,  38.77 
10/2/2016,  39.90 
11/2/2016,  38.99 
12/2/2016,  40.09 
13/2/2016,  38.89 
14/2/2016,  40.01 
15/2/2016,  38.77 
16/2/2016,  39.72 
17/2/2016,  38.90 
18/2/2016,  39.89 
19/2/2016,  39.36 
20/2/2016,  40.16 
21/2/2016,  39.49 
22/2/2016,  40.12 
23/2/2016,  39.37 
24/2/2016,  40.47 
25/2/2016,  39.39 
26/2/2016,  40.26 
27/2/2016,  39.78 
28/2/2016,  40.35 
29/2/2016,  39.45 
1/3/2016,  40.13 
2/3/2016,  39.72 
3/3/2016,  40.61 
4/3/2016,  39.59 
5/3/2016,  40.78 
6/3/2016,  39.58 
7/3/2016,  40.53 
8/3/2016,  39.55 
9/3/2016,  40.43 
10/3/2016,  39.98 
11/3/2016,  40.47 
12/3/2016,  40.43 
13/3/2016,  41.14 
14/3/2016,  40.14 
15/3/2016,  41.16 
16/3/2016,  40.26 
17/3/2016,  40.79 
18/3/2016,  40.44 
19/3/2016,  41.38 
20/3/2016,  40.84 
21/3/2016,  41.19 
22/3/2016,  40.67 
23/3/2016,  41.38 
24/3/2016,  40.77 
25/3/2016,  41.82 
26/3/2016,  41.11 
27/3/2016,  41.20 
28/3/2016,  40.54 
29/3/2016,  41.35 
30/3/2016,  40.80 
31/3/2016,  41.34 
1/4/2016,  40.86 
2/4/2016,  41.73 
3/4/2016,  40.81 
4/4/2016,  41.27 
5/4/2016,  40.85 
6/4/2016,  41.84 
7/4/2016,  40.67 
8/4/2016,  41.74 
9/4/2016,  41.04 
10/4/2016,  41.65 
11/4/2016,  40.87 
12/4/2016,  41.45 
13/4/2016,  41.22 
14/4/2016,  41.73 
15/4/2016,  41.34 
16/4/2016,  42.24 
17/4/2016,  41.23 
18/4/2016,  41.68 
19/4/2016,  41.25 
20/4/2016,  42.19 
21/4/2016,  41.67 
22/4/2016,  42.81 
23/4/2016,  42.16 
24/4/2016,  42.73 
25/4/2016,  41.84 
26/4/2016,  42.64 
27/4/2016,  42.10 
28/4/2016,  42.54 
29/4/2016,  42.14 
30/4/2016,  43.05 
1/5/2016,  42.50 
2/5/2016,  43.21 
3/5/2016,  42.42 
4/5/2016,  43.25 
5/5/2016,  42.95 
6/5/2016,  43.75 
7/5/2016,  43.26 
8/5/2016,  44.12 
9/5/2016,  43.35 
10/5/2016,  43.87 
11/5/2016,  43.35 
12/5/2016,  43.70 
13/5/2016,  43.75 
14/5/2016,  43.97 
15/5/2016,  43.49 
16/5/2016,  43.81 
17/5/2016,  43.89 
18/5/2016,  43.81 
19/5/2016,  43.43 
20/5/2016,  43.71 
21/5/2016,  43.47 
22/5/2016,  43.88 
23/5/2016,  42.74 
24/5/2016,  43.46 
25/5/2016,  43.03 
26/5/2016,  43.49 
27/5/2016,  42.57 
28/5/2016,  43.41 
29/5/2016,  42.76 
30/5/2016,  43.01 
31/5/2016,  42.84 
1/6/2016,  42.49 
2/6/2016,  42.12 
3/6/2016,  42.39 
4/6/2016,  42.21 
5/6/2016,  42.32 
6/6/2016,  41.79 
7/6/2016,  42.25 
8/6/2016,  41.71 
9/6/2016,  41.80 
10/6/2016,  41.33 
11/6/2016,  41.76 
12/6/2016,  41.07 
13/6/2016,  41.08 
14/6/2016,  40.78 
15/6/2016,  41.06 
16/6/2016,  40.58 
17/6/2016,  40.67 
18/6/2016,  40.77 
19/6/2016,  40.36 
20/6/2016,  40.42 
21/6/2016,  40.01 
22/6/2016,  39.86 
23/6/2016,  40.16 
24/6/2016,  39.71 
25/6/2016,  40.46 
26/6/2016,  39.36 
27/6/2016,  40.12 
28/6/2016,  39.51 
29/6/2016,  39.49 
30/6/2016,  39.14 
1/7/2016,  39.00 
2/7/2016,  39.08 
3/7/2016,  39.51 
4/7/2016,  38.71 
5/7/2016,  38.96 
6/7/2016,  38.86 
7/7/2016,  39.06 
8/7/2016,  38.89 
9/7/2016,  38.93 
10/7/2016,  38.78 
11/7/2016,  38.55 
12/7/2016,  38.33 
13/7/2016,  38.31 
14/7/2016,  38.23 
15/7/2016,  38.45 
16/7/2016,  38.30 
17/7/2016,  38.60 
18/7/2016,  37.62 
19/7/2016,  38.24 
20/7/2016,  37.92 
21/7/2016,  37.85 
22/7/2016,  37.44 
23/7/2016,  38.29 
24/7/2016,  37.76 
25/7/2016,  37.95 
26/7/2016,  37.42 
27/7/2016,  37.99 
28/7/2016,  37.81 
29/7/2016,  38.27 
30/7/2016,  37.55 
31/7/2016,  38.32 
1/8/2016,  37.01 
2/8/2016,  37.71 
3/8/2016,  37.47 
4/8/2016,  37.73 
5/8/2016,  36.98 
6/8/2016,  37.57 
7/8/2016,  37.36 
8/8/2016,  37.13 
9/8/2016,  36.98 
10/8/2016,  37.25 
11/8/2016,  36.97 
12/8/2016,  37.71 
13/8/2016,  37.14 
14/8/2016,  37.28 
15/8/2016,  36.82 
16/8/2016,  37.25 
17/8/2016,  36.96 
18/8/2016,  37.56 
19/8/2016,  36.96 
20/8/2016,  37.19 
21/8/2016,  36.62 
22/8/2016,  36.81 
23/8/2016,  36.36 
24/8/2016,  37.04 
25/8/2016,  36.39 
26/8/2016,  36.84 
27/8/2016,  36.65 
28/8/2016,  36.80 
29/8/2016,  36.56 
30/8/2016,  36.40 
31/8/2016,  36.85 
1/9/2016,  36.23 
2/9/2016,  36.33 
3/9/2016,  36.75 
4/9/2016,  36.28 
5/9/2016,  36.39 
6/9/2016,  36.11 
7/9/2016,  36.48 
8/9/2016,  36.45 
9/9/2016,  36.23 
10/9/2016,  36.09 
11/9/2016,  36.59 
12/9/2016,  35.70 
13/9/2016,  36.13 
14/9/2016,  36.37 
15/9/2016,  36.52 
16/9/2016,  36.24 
17/9/2016,  36.26 
18/9/2016,  36.36 
19/9/2016,  36.37 
20/9/2016,  36.17 
21/9/2016,  36.56 
22/9/2016,  36.30 
23/9/2016,  36.88 
24/9/2016,  36.15 
25/9/2016,  36.95 
26/9/2016,  35.93 
27/9/2016,  36.56 
28/9/2016,  35.93 
29/9/2016,  36.68 
30/9/2016,  36.09 
1/10/2016,  36.48 
2/10/2016,  35.94 
3/10/2016,  35.99 
4/10/2016,  35.87 
5/10/2016,  36.49 
6/10/2016,  35.97 
7/10/2016,  36.78 
8/10/2016,  36.12 
9/10/2016,  36.80 
10/10/2016,  35.79 
11/10/2016,  36.33 
12/10/2016,  36.06 
13/10/2016,  36.56 
14/10/2016,  35.81 
15/10/2016,  37.15 
16/10/2016,  36.06 
17/10/2016,  36.28 
18/10/2016,  36.04 
19/10/2016,  36.14 
20/10/2016,  36.20 
21/10/2016,  36.51 
22/10/2016,  36.07 
23/10/2016,  36.71 
24/10/2016,  35.48 
25/10/2016,  36.42 
26/10/2016,  35.74 
27/10/2016,  36.70 
28/10/2016,  36.03 
29/10/2016,  36.68 
30/10/2016,  36.41 
31/10/2016,  36.90 
1/11/2016,  35.96 
2/11/2016,  36.86 
3/11/2016,  36.03 
4/11/2016,  36.42 
5/11/2016,  36.21 
6/11/2016,  36.64 
7/11/2016,  35.76 
8/11/2016,  36.40 
9/11/2016,  36.01 
10/11/2016,  36.67 
11/11/2016,  35.93 
12/11/2016,  36.74 
13/11/2016,  36.19 
14/11/2016,  36.71 
15/11/2016,  36.08 
16/11/2016,  36.90 
17/11/2016,  36.24 
18/11/2016,  36.45 
19/11/2016,  36.21 
20/11/2016,  36.66 
21/11/2016,  35.92 
22/11/2016,  36.29 
23/11/2016,  36.26 
24/11/2016,  36.79 
25/11/2016,  35.95 
26/11/2016,  36.89 
27/11/2016,  36.37 
28/11/2016,  37.02 
29/11/2016,  35.88 
30/11/2016,  36.74 
1/12/2016,  36.06 
2/12/2016,  37.53 
3/12/2016,  36.49 
4/12/2016,  37.56 
5/12/2016,  36.48 
6/12/2016,  36.93 
7/12/2016,  36.65 
8/12/2016,  37.68 
9/12/2016,  37.26 
10/12/2016,  38.13 
11/12/2016,  37.21 
12/12/2016,  37.51 
13/12/2016,  36.98 
14/12/2016,  38.08 
15/12/2016,  37.47 
16/12/2016,  38.23 
17/12/2016,  37.53 
18/12/2016,  38.57 
19/12/2016,  37.12 
20/12/2016,  38.16 
21/12/2016,  37.35 
22/12/2016,  38.78 
23/12/2016,  37.29 
24/12/2016,  39.45 
25/12/2016,  36.76 
26/12/2016,  38.87 
27/12/2016,  37.70 
28/12/2016,  38.65 
29/12/2016,  37.47 
30/12/2016,  38.51 
31/12/2016,  38.38 
1/1/2017,  39.54 
2/1/2017,  38.59 
3/1/2017,  39.19 
4/1/2017,  38.36 
5/1/2017,  39.17 
6/1/2017,  38.14 
7/1/2017,  39.91 
8/1/2017,  39.31 
9/1/2017,  39.61 
10/1/2017,  38.84 
11/1/2017,  39.75 
12/1/2017,  38.61 
13/1/2017,  39.39 
14/1/2017,  39.08 
15/1/2017,  39.74 
16/1/2017,  38.66 
17/1/2017,  39.43 
18/1/2017,  39.27 
19/1/2017,  39.78 
20/1/2017,  39.16 
21/1/2017,  39.84 
22/1/2017,  38.97 
23/1/2017,  39.53 
24/1/2017,  38.93 
25/1/2017,  39.50 
26/1/2017,  39.08 
27/1/2017,  39.63 
28/1/2017,  39.09 
29/1/2017,  39.71 
30/1/2017,  39.06 
31/1/2017,  39.67 
